designStorm,loadingRatio,depth,probabilityOfFailure,reliability,soilType,reduction,duration,surface
3.6,0.2,24,0,1,1,80,24,0
3.7,0.2,24,0,1,1,80,24,0
3.8,0.2,24,0,1,1,80,24,0
3.9,0.2,24,0,1,1,80,24,0
4,0.2,24,0,1,1,80,24,0
4.1,0.2,24,0,1,1,80,24,0
4.2,0.2,24,0,1,1,80,24,0
4.3,0.2,24,0,1,1,80,24,0
4.4,0.2,24,0,1,1,80,24,0
4.5,0.2,24,0,1,1,80,24,0
4.6,0.2,24,0,1,1,80,24,0
4.7,0.2,24,0,1,1,80,24,0
4.8,0.2,24,0,1,1,80,24,0
4.9,0.2,24,0,1,1,80,24,0
5,0.2,24,0,1,1,80,24,0
0.1,0.2,30,0,1,1,80,24,0
0.2,0.2,30,0,1,1,80,24,0
0.3,0.2,30,0,1,1,80,24,0
0.4,0.2,30,0,1,1,80,24,0
0.5,0.2,30,0,1,1,80,24,0
0.6,0.2,30,0,1,1,80,24,0
0.7,0.2,30,0,1,1,80,24,0
0.8,0.2,30,0,1,1,80,24,0
0.9,0.2,30,0,1,1,80,24,0
1,0.2,30,0,1,1,80,24,0
1.1,0.2,30,0,1,1,80,24,0
1.2,0.2,30,0,1,1,80,24,0
1.3,0.2,30,0,1,1,80,24,0
1.4,0.2,30,0,1,1,80,24,0
1.5,0.2,30,0,1,1,80,24,0
1.6,0.2,30,0,1,1,80,24,0
1.7,0.2,30,0,1,1,80,24,0
1.8,0.2,30,0,1,1,80,24,0
1.9,0.2,30,0,1,1,80,24,0
2,0.2,30,0,1,1,80,24,0
2.1,0.2,30,0,1,1,80,24,0
2.2,0.2,30,0,1,1,80,24,0
2.3,0.2,30,0,1,1,80,24,0
2.4,0.2,30,0,1,1,80,24,0
2.5,0.2,30,0,1,1,80,24,0
2.6,0.2,30,0,1,1,80,24,0
2.7,0.2,30,0,1,1,80,24,0
2.8,0.2,30,0,1,1,80,24,0
2.9,0.2,30,0,1,1,80,24,0
3,0.2,30,0,1,1,80,24,0
3.1,0.2,30,0,1,1,80,24,0
3.2,0.2,30,0,1,1,80,24,0
3.3,0.2,30,0,1,1,80,24,0
3.4,0.2,30,0,1,1,80,24,0
3.5,0.2,30,0,1,1,80,24,0
3.6,0.2,30,0,1,1,80,24,0
3.7,0.2,30,0,1,1,80,24,0
3.8,0.2,30,0,1,1,80,24,0
3.9,0.2,30,0,1,1,80,24,0
4,0.2,30,0,1,1,80,24,0
4.1,0.2,30,0,1,1,80,24,0
4.2,0.2,30,0,1,1,80,24,0
4.3,0.2,30,0,1,1,80,24,0
4.4,0.2,30,0,1,1,80,24,0
4.5,0.2,30,0,1,1,80,24,0
4.6,0.2,30,0,1,1,80,24,0
4.7,0.2,30,0,1,1,80,24,0
4.8,0.2,30,0,1,1,80,24,0
4.9,0.2,30,0,1,1,80,24,0
5,0.2,30,0,1,1,80,24,0
0.1,0.33,12,0,1,1,80,24,0
0.2,0.33,12,0,1,1,80,24,0
0.3,0.33,12,0,1,1,80,24,0
0.4,0.33,12,0,1,1,80,24,0
0.5,0.33,12,0,1,1,80,24,0
0.6,0.33,12,0,1,1,80,24,0
0.7,0.33,12,0,1,1,80,24,0
0.8,0.33,12,0,1,1,80,24,0
0.9,0.33,12,0,1,1,80,24,0
1,0.33,12,0,1,1,80,24,0
1.1,0.33,12,0,1,1,80,24,0
1.2,0.33,12,0,1,1,80,24,0
1.3,0.33,12,0,1,1,80,24,0
1.4,0.33,12,0,1,1,80,24,0
1.5,0.33,12,0,1,1,80,24,0
1.6,0.33,12,0,1,1,80,24,0
1.7,0.33,12,0,1,1,80,24,0
1.8,0.33,12,0,1,1,80,24,0
1.9,0.33,12,0,1,1,80,24,0
2,0.33,12,0,1,1,80,24,0
2.1,0.33,12,0,1,1,80,24,0
2.2,0.33,12,0,1,1,80,24,0
2.3,0.33,12,0,1,1,80,24,0
2.4,0.33,12,0,1,1,80,24,0
2.5,0.33,12,0,1,1,80,24,0
2.6,0.33,12,0,1,1,80,24,0
2.7,0.33,12,0,1,1,80,24,0
2.8,0.33,12,0,1,1,80,24,0
2.9,0.33,12,0,1,1,80,24,0
3,0.33,12,0,1,1,80,24,0
3.1,0.33,12,0,1,1,80,24,0
3.2,0.33,12,0,1,1,80,24,0
3.3,0.33,12,0,1,1,80,24,0
3.4,0.33,12,0,1,1,80,24,0
3.5,0.33,12,0,1,1,80,24,0
3.6,0.33,12,0,1,1,80,24,0
3.7,0.33,12,0,1,1,80,24,0
3.8,0.33,12,0,1,1,80,24,0
3.9,0.33,12,0,1,1,80,24,0
4,0.33,12,0,1,1,80,24,0
4.1,0.33,12,0,1,1,80,24,0
4.2,0.33,12,0,1,1,80,24,0
4.3,0.33,12,0,1,1,80,24,0
4.4,0.33,12,0,1,1,80,24,0
4.5,0.33,12,0,1,1,80,24,0
4.6,0.33,12,0,1,1,80,24,0
4.7,0.33,12,0,1,1,80,24,0
4.8,0.33,12,0,1,1,80,24,0
4.9,0.33,12,0,1,1,80,24,0
5,0.33,12,0,1,1,80,24,0
0.1,0.33,18,0,1,1,80,24,0
0.2,0.33,18,0,1,1,80,24,0
0.3,0.33,18,0,1,1,80,24,0
0.4,0.33,18,0,1,1,80,24,0
0.5,0.33,18,0,1,1,80,24,0
0.6,0.33,18,0,1,1,80,24,0
0.7,0.33,18,0,1,1,80,24,0
0.8,0.33,18,0,1,1,80,24,0
0.9,0.33,18,0,1,1,80,24,0
1,0.33,18,0,1,1,80,24,0
1.1,0.33,18,0,1,1,80,24,0
1.2,0.33,18,0,1,1,80,24,0
1.3,0.33,18,0,1,1,80,24,0
1.4,0.33,18,0,1,1,80,24,0
1.5,0.33,18,0,1,1,80,24,0
1.6,0.33,18,0,1,1,80,24,0
1.7,0.33,18,0,1,1,80,24,0
1.8,0.33,18,0,1,1,80,24,0
1.9,0.33,18,0,1,1,80,24,0
2,0.33,18,0,1,1,80,24,0
2.1,0.33,18,0,1,1,80,24,0
2.2,0.33,18,0,1,1,80,24,0
2.3,0.33,18,0,1,1,80,24,0
2.4,0.33,18,0,1,1,80,24,0
2.5,0.33,18,0,1,1,80,24,0
2.6,0.33,18,0,1,1,80,24,0
2.7,0.33,18,0,1,1,80,24,0
2.8,0.33,18,0,1,1,80,24,0
2.9,0.33,18,0,1,1,80,24,0
3,0.33,18,0,1,1,80,24,0
3.1,0.33,18,0,1,1,80,24,0
3.2,0.33,18,0,1,1,80,24,0
3.3,0.33,18,0,1,1,80,24,0
3.4,0.33,18,0,1,1,80,24,0
3.5,0.33,18,0,1,1,80,24,0
3.6,0.33,18,0,1,1,80,24,0
3.7,0.33,18,0,1,1,80,24,0
3.8,0.33,18,0,1,1,80,24,0
3.9,0.33,18,0,1,1,80,24,0
4,0.33,18,0,1,1,80,24,0
4.1,0.33,18,0,1,1,80,24,0
4.2,0.33,18,0,1,1,80,24,0
4.3,0.33,18,0,1,1,80,24,0
4.4,0.33,18,0,1,1,80,24,0
4.5,0.33,18,0,1,1,80,24,0
4.6,0.33,18,0,1,1,80,24,0
4.7,0.33,18,0,1,1,80,24,0
4.8,0.33,18,0,1,1,80,24,0
4.9,0.33,18,0,1,1,80,24,0
5,0.33,18,0,1,1,80,24,0
0.1,0.33,24,0,1,1,80,24,0
0.2,0.33,24,0,1,1,80,24,0
0.3,0.33,24,0,1,1,80,24,0
0.4,0.33,24,0,1,1,80,24,0
0.5,0.33,24,0,1,1,80,24,0
0.6,0.33,24,0,1,1,80,24,0
0.7,0.33,24,0,1,1,80,24,0
0.8,0.33,24,0,1,1,80,24,0
0.9,0.33,24,0,1,1,80,24,0
1,0.33,24,0,1,1,80,24,0
1.1,0.33,24,0,1,1,80,24,0
1.2,0.33,24,0,1,1,80,24,0
1.3,0.33,24,0,1,1,80,24,0
1.4,0.33,24,0,1,1,80,24,0
1.5,0.33,24,0,1,1,80,24,0
1.6,0.33,24,0,1,1,80,24,0
1.7,0.33,24,0,1,1,80,24,0
1.8,0.33,24,0,1,1,80,24,0
1.9,0.33,24,0,1,1,80,24,0
2,0.33,24,0,1,1,80,24,0
2.1,0.33,24,0,1,1,80,24,0
2.2,0.33,24,0,1,1,80,24,0
2.3,0.33,24,0,1,1,80,24,0
2.4,0.33,24,0,1,1,80,24,0
2.5,0.33,24,0,1,1,80,24,0
2.6,0.33,24,0,1,1,80,24,0
2.7,0.33,24,0,1,1,80,24,0
2.8,0.33,24,0,1,1,80,24,0
2.9,0.33,24,0,1,1,80,24,0
3,0.33,24,0,1,1,80,24,0
3.1,0.33,24,0,1,1,80,24,0
3.2,0.33,24,0,1,1,80,24,0
3.3,0.33,24,0,1,1,80,24,0
3.4,0.33,24,0,1,1,80,24,0
3.5,0.33,24,0,1,1,80,24,0
3.6,0.33,24,0,1,1,80,24,0
3.7,0.33,24,0,1,1,80,24,0
3.8,0.33,24,0,1,1,80,24,0
3.9,0.33,24,0,1,1,80,24,0
4,0.33,24,0,1,1,80,24,0
4.1,0.33,24,0,1,1,80,24,0
4.2,0.33,24,0,1,1,80,24,0
4.3,0.33,24,0,1,1,80,24,0
4.4,0.33,24,0,1,1,80,24,0
4.5,0.33,24,0,1,1,80,24,0
4.6,0.33,24,0,1,1,80,24,0
4.7,0.33,24,0,1,1,80,24,0
4.8,0.33,24,0,1,1,80,24,0
4.9,0.33,24,0,1,1,80,24,0
5,0.33,24,0,1,1,80,24,0
0.1,0.33,30,0,1,1,80,24,0
0.2,0.33,30,0,1,1,80,24,0
0.3,0.33,30,0,1,1,80,24,0
0.4,0.33,30,0,1,1,80,24,0
0.5,0.33,30,0,1,1,80,24,0
0.6,0.33,30,0,1,1,80,24,0
0.7,0.33,30,0,1,1,80,24,0
0.8,0.33,30,0,1,1,80,24,0
0.9,0.33,30,0,1,1,80,24,0
1,0.33,30,0,1,1,80,24,0
1.1,0.33,30,0,1,1,80,24,0
1.2,0.33,30,0,1,1,80,24,0
1.3,0.33,30,0,1,1,80,24,0
1.4,0.33,30,0,1,1,80,24,0
1.5,0.33,30,0,1,1,80,24,0
1.6,0.33,30,0,1,1,80,24,0
1.7,0.33,30,0,1,1,80,24,0
1.8,0.33,30,0,1,1,80,24,0
1.9,0.33,30,0,1,1,80,24,0
2,0.33,30,0,1,1,80,24,0
2.1,0.33,30,0,1,1,80,24,0
2.2,0.33,30,0,1,1,80,24,0
2.3,0.33,30,0,1,1,80,24,0
2.4,0.33,30,0,1,1,80,24,0
2.5,0.33,30,0,1,1,80,24,0
2.6,0.33,30,0,1,1,80,24,0
2.7,0.33,30,0,1,1,80,24,0
2.8,0.33,30,0,1,1,80,24,0
2.9,0.33,30,0,1,1,80,24,0
3,0.33,30,0,1,1,80,24,0
3.1,0.33,30,0,1,1,80,24,0
3.2,0.33,30,0,1,1,80,24,0
3.3,0.33,30,0,1,1,80,24,0
3.4,0.33,30,0,1,1,80,24,0
3.5,0.33,30,0,1,1,80,24,0
3.6,0.33,30,0,1,1,80,24,0
3.7,0.33,30,0,1,1,80,24,0
3.8,0.33,30,0,1,1,80,24,0
3.9,0.33,30,0,1,1,80,24,0
4,0.33,30,0,1,1,80,24,0
4.1,0.33,30,0,1,1,80,24,0
4.2,0.33,30,0,1,1,80,24,0
4.3,0.33,30,0,1,1,80,24,0
4.4,0.33,30,0,1,1,80,24,0
4.5,0.33,30,0,1,1,80,24,0
4.6,0.33,30,0,1,1,80,24,0
4.7,0.33,30,0,1,1,80,24,0
4.8,0.33,30,0,1,1,80,24,0
4.9,0.33,30,0,1,1,80,24,0
5,0.33,30,0,1,1,80,24,0
0.1,0.5,12,0,1,1,80,24,0
0.2,0.5,12,0,1,1,80,24,0
0.3,0.5,12,0,1,1,80,24,0
0.4,0.5,12,0,1,1,80,24,0
0.5,0.5,12,0,1,1,80,24,0
0.6,0.5,12,0,1,1,80,24,0
0.7,0.5,12,0,1,1,80,24,0
0.8,0.5,12,0,1,1,80,24,0
0.9,0.5,12,0,1,1,80,24,0
1,0.5,12,0,1,1,80,24,0
1.1,0.5,12,0,1,1,80,24,0
1.2,0.5,12,0,1,1,80,24,0
1.3,0.5,12,0,1,1,80,24,0
1.4,0.5,12,0,1,1,80,24,0
1.5,0.5,12,0,1,1,80,24,0
1.6,0.5,12,0,1,1,80,24,0
1.7,0.5,12,0,1,1,80,24,0
1.8,0.5,12,0,1,1,80,24,0
1.9,0.5,12,0,1,1,80,24,0
2,0.5,12,0,1,1,80,24,0
2.1,0.5,12,0,1,1,80,24,0
2.2,0.5,12,0,1,1,80,24,0
2.3,0.5,12,0,1,1,80,24,0
2.4,0.5,12,0,1,1,80,24,0
2.5,0.5,12,0,1,1,80,24,0
2.6,0.5,12,0,1,1,80,24,0
2.7,0.5,12,0,1,1,80,24,0
2.8,0.5,12,0,1,1,80,24,0
2.9,0.5,12,0,1,1,80,24,0
3,0.5,12,0,1,1,80,24,0
3.1,0.5,12,0,1,1,80,24,0
3.2,0.5,12,0,1,1,80,24,0
3.3,0.5,12,0,1,1,80,24,0
3.4,0.5,12,0,1,1,80,24,0
3.5,0.5,12,0,1,1,80,24,0
3.6,0.5,12,0,1,1,80,24,0
3.7,0.5,12,0,1,1,80,24,0
3.8,0.5,12,0,1,1,80,24,0
3.9,0.5,12,0,1,1,80,24,0
4,0.5,12,0,1,1,80,24,0
4.1,0.5,12,0,1,1,80,24,0
4.2,0.5,12,0,1,1,80,24,0
4.3,0.5,12,0,1,1,80,24,0
4.4,0.5,12,0,1,1,80,24,0
4.5,0.5,12,0,1,1,80,24,0
4.6,0.5,12,0,1,1,80,24,0
4.7,0.5,12,0,1,1,80,24,0
4.8,0.5,12,0,1,1,80,24,0
4.9,0.5,12,0,1,1,80,24,0
5,0.5,12,0,1,1,80,24,0
0.1,0.5,18,0,1,1,80,24,0
0.2,0.5,18,0,1,1,80,24,0
0.3,0.5,18,0,1,1,80,24,0
0.4,0.5,18,0,1,1,80,24,0
0.5,0.5,18,0,1,1,80,24,0
0.6,0.5,18,0,1,1,80,24,0
0.7,0.5,18,0,1,1,80,24,0
0.8,0.5,18,0,1,1,80,24,0
0.9,0.5,18,0,1,1,80,24,0
1,0.5,18,0,1,1,80,24,0
1.1,0.5,18,0,1,1,80,24,0
1.2,0.5,18,0,1,1,80,24,0
1.3,0.5,18,0,1,1,80,24,0
1.4,0.5,18,0,1,1,80,24,0
1.5,0.5,18,0,1,1,80,24,0
1.6,0.5,18,0,1,1,80,24,0
1.7,0.5,18,0,1,1,80,24,0
1.8,0.5,18,0,1,1,80,24,0
1.9,0.5,18,0,1,1,80,24,0
2,0.5,18,0,1,1,80,24,0
2.1,0.5,18,0,1,1,80,24,0
2.2,0.5,18,0,1,1,80,24,0
2.3,0.5,18,0,1,1,80,24,0
2.4,0.5,18,0,1,1,80,24,0
2.5,0.5,18,0,1,1,80,24,0
2.6,0.5,18,0,1,1,80,24,0
2.7,0.5,18,0,1,1,80,24,0
2.8,0.5,18,0,1,1,80,24,0
2.9,0.5,18,0,1,1,80,24,0
3,0.5,18,0,1,1,80,24,0
3.1,0.5,18,0,1,1,80,24,0
3.2,0.5,18,0,1,1,80,24,0
3.3,0.5,18,0,1,1,80,24,0
3.4,0.5,18,0,1,1,80,24,0
3.5,0.5,18,0,1,1,80,24,0
3.6,0.5,18,0,1,1,80,24,0
3.7,0.5,18,0,1,1,80,24,0
3.8,0.5,18,0,1,1,80,24,0
3.9,0.5,18,0,1,1,80,24,0
4,0.5,18,0,1,1,80,24,0
4.1,0.5,18,0,1,1,80,24,0
4.2,0.5,18,0,1,1,80,24,0
4.3,0.5,18,0,1,1,80,24,0
4.4,0.5,18,0,1,1,80,24,0
4.5,0.5,18,0,1,1,80,24,0
4.6,0.5,18,0,1,1,80,24,0
4.7,0.5,18,0,1,1,80,24,0
4.8,0.5,18,0,1,1,80,24,0
4.9,0.5,18,0,1,1,80,24,0
5,0.5,18,0,1,1,80,24,0
0.1,0.5,24,0,1,1,80,24,0
0.2,0.5,24,0,1,1,80,24,0
0.3,0.5,24,0,1,1,80,24,0
0.4,0.5,24,0,1,1,80,24,0
0.5,0.5,24,0,1,1,80,24,0
0.6,0.5,24,0,1,1,80,24,0
0.7,0.5,24,0,1,1,80,24,0
0.8,0.5,24,0,1,1,80,24,0
0.9,0.5,24,0,1,1,80,24,0
1,0.5,24,0,1,1,80,24,0
1.1,0.5,24,0,1,1,80,24,0
1.2,0.5,24,0,1,1,80,24,0
1.3,0.5,24,0,1,1,80,24,0
1.4,0.5,24,0,1,1,80,24,0
1.5,0.5,24,0,1,1,80,24,0
1.6,0.5,24,0,1,1,80,24,0
1.7,0.5,24,0,1,1,80,24,0
1.8,0.5,24,0,1,1,80,24,0
1.9,0.5,24,0,1,1,80,24,0
2,0.5,24,0,1,1,80,24,0
2.1,0.5,24,0,1,1,80,24,0
2.2,0.5,24,0,1,1,80,24,0
2.3,0.5,24,0,1,1,80,24,0
2.4,0.5,24,0,1,1,80,24,0
2.5,0.5,24,0,1,1,80,24,0
2.6,0.5,24,0,1,1,80,24,0
2.7,0.5,24,0,1,1,80,24,0
2.8,0.5,24,0,1,1,80,24,0
2.9,0.5,24,0,1,1,80,24,0
3,0.5,24,0,1,1,80,24,0
3.1,0.5,24,0,1,1,80,24,0
3.2,0.5,24,0,1,1,80,24,0
3.3,0.5,24,0,1,1,80,24,0
3.4,0.5,24,0,1,1,80,24,0
3.5,0.5,24,0,1,1,80,24,0
3.6,0.5,24,0,1,1,80,24,0
3.7,0.5,24,0,1,1,80,24,0
3.8,0.5,24,0,1,1,80,24,0
3.9,0.5,24,0,1,1,80,24,0
4,0.5,24,0,1,1,80,24,0
4.1,0.5,24,0,1,1,80,24,0
4.2,0.5,24,0,1,1,80,24,0
4.3,0.5,24,0,1,1,80,24,0
4.4,0.5,24,0,1,1,80,24,0
4.5,0.5,24,0,1,1,80,24,0
4.6,0.5,24,0,1,1,80,24,0
4.7,0.5,24,0,1,1,80,24,0
4.8,0.5,24,0,1,1,80,24,0
4.9,0.5,24,0,1,1,80,24,0
5,0.5,24,0,1,1,80,24,0
0.1,0.5,30,0,1,1,80,24,0
0.2,0.5,30,0,1,1,80,24,0
0.3,0.5,30,0,1,1,80,24,0
0.4,0.5,30,0,1,1,80,24,0
0.5,0.5,30,0,1,1,80,24,0
0.6,0.5,30,0,1,1,80,24,0
0.7,0.5,30,0,1,1,80,24,0
0.8,0.5,30,0,1,1,80,24,0
0.9,0.5,30,0,1,1,80,24,0
1,0.5,30,0,1,1,80,24,0
1.1,0.5,30,0,1,1,80,24,0
1.2,0.5,30,0,1,1,80,24,0
1.3,0.5,30,0,1,1,80,24,0
1.4,0.5,30,0,1,1,80,24,0
1.5,0.5,30,0,1,1,80,24,0
1.6,0.5,30,0,1,1,80,24,0
1.7,0.5,30,0,1,1,80,24,0
1.8,0.5,30,0,1,1,80,24,0
1.9,0.5,30,0,1,1,80,24,0
2,0.5,30,0,1,1,80,24,0
2.1,0.5,30,0,1,1,80,24,0
2.2,0.5,30,0,1,1,80,24,0
2.3,0.5,30,0,1,1,80,24,0
2.4,0.5,30,0,1,1,80,24,0
2.5,0.5,30,0,1,1,80,24,0
2.6,0.5,30,0,1,1,80,24,0
2.7,0.5,30,0,1,1,80,24,0
2.8,0.5,30,0,1,1,80,24,0
2.9,0.5,30,0,1,1,80,24,0
3,0.5,30,0,1,1,80,24,0
3.1,0.5,30,0,1,1,80,24,0
3.2,0.5,30,0,1,1,80,24,0
3.3,0.5,30,0,1,1,80,24,0
3.4,0.5,30,0,1,1,80,24,0
3.5,0.5,30,0,1,1,80,24,0
3.6,0.5,30,0,1,1,80,24,0
3.7,0.5,30,0,1,1,80,24,0
3.8,0.5,30,0,1,1,80,24,0
3.9,0.5,30,0,1,1,80,24,0
4,0.5,30,0,1,1,80,24,0
4.1,0.5,30,0,1,1,80,24,0
4.2,0.5,30,0,1,1,80,24,0
4.3,0.5,30,0,1,1,80,24,0
4.4,0.5,30,0,1,1,80,24,0
4.5,0.5,30,0,1,1,80,24,0
4.6,0.5,30,0,1,1,80,24,0
4.7,0.5,30,0,1,1,80,24,0
4.8,0.5,30,0,1,1,80,24,0
4.9,0.5,30,0,1,1,80,24,0
5,0.5,30,0,1,1,80,24,0
0.1,0.125,12,0,1,1,80,24,0
0.2,0.125,12,0,1,1,80,24,0
0.3,0.125,12,0,1,1,80,24,0
0.4,0.125,12,0,1,1,80,24,0
0.5,0.125,12,0,1,1,80,24,0
0.6,0.125,12,0,1,1,80,24,0
0.7,0.125,12,0,1,1,80,24,0
0.8,0.125,12,0,1,1,80,24,0
0.9,0.125,12,0,1,1,80,24,0
1,0.125,12,0,1,1,80,24,0
1.1,0.125,12,0,1,1,80,24,0
1.2,0.125,12,0,1,1,80,24,0
1.3,0.125,12,0,1,1,80,24,0
1.4,0.125,12,0,1,1,80,24,0
1.5,0.125,12,0,1,1,80,24,0
1.6,0.125,12,0,1,1,80,24,0
1.7,0.125,12,0,1,1,80,24,0
1.8,0.125,12,0,1,1,80,24,0
1.9,0.125,12,0,1,1,80,24,0
2,0.125,12,0,1,1,80,24,0
2.1,0.125,12,0,1,1,80,24,0
2.2,0.125,12,0,1,1,80,24,0
2.3,0.125,12,0,1,1,80,24,0
2.4,0.125,12,0,1,1,80,24,0
2.5,0.125,12,0,1,1,80,24,0
2.6,0.125,12,0,1,1,80,24,0
2.7,0.125,12,0.0002,0.9998,1,80,24,0
2.8,0.125,12,0.0009,0.9991,1,80,24,0
2.9,0.125,12,0.0034,0.9966,1,80,24,0
3,0.125,12,0.0082,0.9918,1,80,24,0
3.1,0.125,12,0.0167,0.9833,1,80,24,0
3.2,0.125,12,0.0301,0.9699,1,80,24,0
3.3,0.125,12,0.044921417,0.955078583,1,80,24,0
3.4,0.125,12,0.066182976,0.933817024,1,80,24,0
3.5,0.125,12,0.075897436,0.924102564,1,80,24,0
3.6,0.125,12,0.102476516,0.897523484,1,80,24,0
3.7,0.125,12,0.11177394,0.88822606,1,80,24,0
3.8,0.125,12,0.119055649,0.880944351,1,80,24,0
3.9,0.125,12,0.136650869,0.863349131,1,80,24,0
4,0.125,12,0.146650869,0.853349131,1,80,24,0
4.1,0.125,12,0.156650869,0.843349131,1,80,24,0
4.2,0.125,12,0.166650869,0.833349131,1,80,24,0
4.3,0.125,12,0.166650869,0.833349131,1,80,24,0
4.4,0.125,12,0.167650869,0.832349131,1,80,24,0
4.5,0.125,12,0.167650869,0.832349131,1,80,24,0
4.6,0.125,12,0.167650869,0.832349131,1,80,24,0
4.7,0.125,12,0.167650869,0.832349131,1,80,24,0
4.8,0.125,12,0.167650869,0.832349131,1,80,24,0
4.9,0.125,12,0.167650869,0.832349131,1,80,24,0
5,0.125,12,0.167650869,0.832349131,1,80,24,0
0.1,0.125,18,0,1,1,80,24,0
0.2,0.125,18,0,1,1,80,24,0
0.3,0.125,18,0,1,1,80,24,0
0.4,0.125,18,0,1,1,80,24,0
0.5,0.125,18,0,1,1,80,24,0
0.6,0.125,18,0,1,1,80,24,0
0.7,0.125,18,0,1,1,80,24,0
0.8,0.125,18,0,1,1,80,24,0
0.9,0.125,18,0,1,1,80,24,0
1,0.125,18,0,1,1,80,24,0
1.1,0.125,18,0,1,1,80,24,0
1.2,0.125,18,0,1,1,80,24,0
1.3,0.125,18,0,1,1,80,24,0
1.4,0.125,18,0,1,1,80,24,0
1.5,0.125,18,0,1,1,80,24,0
1.6,0.125,18,0,1,1,80,24,0
1.7,0.125,18,0,1,1,80,24,0
1.8,0.125,18,0,1,1,80,24,0
1.9,0.125,18,0,1,1,80,24,0
2,0.125,18,0,1,1,80,24,0
2.1,0.125,18,0,1,1,80,24,0
2.2,0.125,18,0,1,1,80,24,0
2.3,0.125,18,0,1,1,80,24,0
2.4,0.125,18,0,1,1,80,24,0
2.5,0.125,18,0,1,1,80,24,0
2.6,0.125,18,0,1,1,80,24,0
2.7,0.125,18,0,1,1,80,24,0
2.8,0.125,18,0,1,1,80,24,0
2.9,0.125,18,0.0001,0.9999,1,80,24,0
3,0.125,18,0.0008,0.9992,1,80,24,0
3.1,0.125,18,0.0017,0.9983,1,80,24,0
3.2,0.125,18,0.0057,0.9943,1,80,24,0
3.3,0.125,18,0.0091,0.9909,1,80,24,0
3.4,0.125,18,0.0131,0.9869,1,80,24,0
3.5,0.125,18,0.0207,0.9793,1,80,24,0
3.6,0.125,18,0.0281,0.9719,1,80,24,0
3.7,0.125,18,0.0297,0.9703,1,80,24,0
3.8,0.125,18,0.0376,0.9624,1,80,24,0
3.9,0.125,18,0.041091493,0.958908507,1,80,24,0
4,0.125,18,0.044170223,0.955829777,1,80,24,0
4.1,0.125,18,0.044170223,0.955829777,1,80,24,0
4.2,0.125,18,0.044170223,0.955829777,1,80,24,0
4.3,0.125,18,0.044170223,0.955829777,1,80,24,0
4.4,0.125,18,0.044170223,0.955829777,1,80,24,0
4.5,0.125,18,0.044170223,0.955829777,1,80,24,0
4.6,0.125,18,0.044170223,0.955829777,1,80,24,0
4.7,0.125,18,0.044170223,0.955829777,1,80,24,0
4.8,0.125,18,0.044170223,0.955829777,1,80,24,0
4.9,0.125,18,0.044170223,0.955829777,1,80,24,0
5,0.125,18,0.044170223,0.955829777,1,80,24,0
0.1,0.125,24,0,1,1,80,24,0
0.2,0.125,24,0,1,1,80,24,0
0.3,0.125,24,0,1,1,80,24,0
0.4,0.125,24,0,1,1,80,24,0
0.5,0.125,24,0,1,1,80,24,0
0.6,0.125,24,0,1,1,80,24,0
0.7,0.125,24,0,1,1,80,24,0
0.8,0.125,24,0,1,1,80,24,0
0.9,0.125,24,0,1,1,80,24,0
1,0.125,24,0,1,1,80,24,0
1.1,0.125,24,0,1,1,80,24,0
1.2,0.125,24,0,1,1,80,24,0
1.3,0.125,24,0,1,1,80,24,0
1.4,0.125,24,0,1,1,80,24,0
1.5,0.125,24,0,1,1,80,24,0
1.6,0.125,24,0,1,1,80,24,0
1.7,0.125,24,0,1,1,80,24,0
1.8,0.125,24,0,1,1,80,24,0
1.9,0.125,24,0,1,1,80,24,0
2,0.125,24,0,1,1,80,24,0
2.1,0.125,24,0,1,1,80,24,0
2.2,0.125,24,0,1,1,80,24,0
2.3,0.125,24,0,1,1,80,24,0
2.4,0.125,24,0,1,1,80,24,0
2.5,0.125,24,0,1,1,80,24,0
2.6,0.125,24,0,1,1,80,24,0
2.7,0.125,24,0,1,1,80,24,0
2.8,0.125,24,0,1,1,80,24,0
2.9,0.125,24,0,1,1,80,24,0
3,0.125,24,0,1,1,80,24,0
3.1,0.125,24,0.0001,0.9999,1,80,24,0
3.2,0.125,24,0.0005,0.9995,1,80,24,0
3.3,0.125,24,0.0004,0.9996,1,80,24,0
3.4,0.125,24,0.0013,0.9987,1,80,24,0
3.5,0.125,24,0.0027,0.9973,1,80,24,0
3.6,0.125,24,0.0038,0.9962,1,80,24,0
3.7,0.125,24,0.0061,0.9939,1,80,24,0
3.8,0.125,24,0.0069,0.9931,1,80,24,0
3.9,0.125,24,0.0079,0.9921,1,80,24,0
4,0.125,24,0.0079,0.9921,1,80,24,0
4.1,0.125,24,0.0079,0.9921,1,80,24,0
4.2,0.125,24,0.0079,0.9921,1,80,24,0
4.3,0.125,24,0.0079,0.9921,1,80,24,0
4.4,0.125,24,0.0079,0.9921,1,80,24,0
4.5,0.125,24,0.0079,0.9921,1,80,24,0
4.6,0.125,24,0.0079,0.9921,1,80,24,0
4.7,0.125,24,0.0079,0.9921,1,80,24,0
4.8,0.125,24,0.0079,0.9921,1,80,24,0
4.9,0.125,24,0.0079,0.9921,1,80,24,0
5,0.125,24,0.0079,0.9921,1,80,24,0
0.1,0.125,30,0,1,1,80,24,0
0.2,0.125,30,0,1,1,80,24,0
0.3,0.125,30,0,1,1,80,24,0
0.4,0.125,30,0,1,1,80,24,0
